,price_in_rp
25197,2270000000.0
25198,2270000000.0
25199,2270000000.0
25200,2270000000.0
25201,2270000000.0
25202,2270000000.0
25203,2270000000.0
25204,2270000000.0
25205,2270000000.0
25206,2270000000.0
25207,2270000000.0
25208,2280000000.0
25209,2280000000.0
25210,2280000000.0
25211,2280000000.0
25212,2280000000.0
25213,2280000000.0
25214,2280000000.0
25215,2280000000.0
25216,2280000000.0
25217,2280000000.0
25218,2280000000.0
25219,2280000000.0
25220,2280000000.0
25221,2280000000.0
25222,2280000000.0
25223,2280000000.0
25224,2280000000.0
25225,2280000000.0
25226,2280000000.0
25227,2280000000.0
25228,2280000000.0
25229,2280000000.0
25230,2280000000.0
25231,2280000000.0
25232,2280000000.0
25233,2280000000.0
25234,2280000000.0
25235,2280000000.0
25236,2280000000.0
25237,2280000000.0
25238,2280000000.0
25239,2280000000.0
25240,2280000000.0
25241,2280000000.0
25242,2280000000.0
25243,2280000000.0
25244,2280000000.0
25245,2280000000.0
25246,2280000000.0
25247,2280000000.0
25248,2280000000.0
25249,2280000000.0
25250,2280000000.0
25251,2280000000.0
25252,2280000000.0
25253,2280000000.0
25254,2280000000.0
25255,2280000000.0
25256,2280000000.0
25257,2280000000.0
25258,2280000000.0
25259,2280000000.0
25260,2300000000.0
25261,2300000000.0
25262,2300000000.0
25263,2300000000.0
25264,2300000000.0
25265,2300000000.0
25266,2300000000.0
25267,2300000000.0
25268,2300000000.0
25269,2300000000.0
25270,2300000000.0
25271,2300000000.0
25272,2300000000.0
25273,2300000000.0
25274,2300000000.0
25275,2300000000.0
25276,2300000000.0
25277,2300000000.0
25278,2300000000.0
25279,2300000000.0
25280,2300000000.0
25281,2300000000.0
25282,2300000000.0
25283,2300000000.0
25284,2300000000.0
25285,2300000000.0
25286,2310000000.0
25287,2310000000.0
25288,2310000000.0
25289,2310000000.0
25290,2310000000.0
25291,2310000000.0
25292,2310000000.0
25293,2310000000.0
25294,2310000000.0
25295,2310000000.0
25296,2310000000.0
25297,2310000000.0
25298,2310000000.0
25299,2310000000.0
25300,2310000000.0
25301,2310000000.0
25302,2310000000.0
25303,2310000000.0
25304,2310000000.0
25305,2310000000.0
25306,2310000000.0
25307,2310000000.0
25308,2310000000.0
25309,2310000000.0
25310,2310000000.0
25311,2310000000.0
25312,2310000000.0
25313,2310000000.0
25314,2310000000.0
25315,2310000000.0
25316,2310000000.0
25317,2310000000.0
25318,2310000000.0
25319,2310000000.0
25320,2310000000.0
25321,2310000000.0
25322,2310000000.0
25323,2310000000.0
25324,2310000000.0
25325,2310000000.0
25326,2310000000.0
25327,2310000000.0
25328,2310000000.0
25329,2310000000.0
25330,2310000000.0
25331,2310000000.0
25332,2310000000.0
25333,2310000000.0
25334,2310000000.0
25335,2310000000.0
25336,2310000000.0
25337,2310000000.0
25338,2310000000.0
25339,2310000000.0
25340,2310000000.0
25341,2310000000.0
25342,2310000000.0
25343,2310000000.0
25344,2310000000.0
25345,2320000000.0
25346,2320000000.0
25347,2320000000.0
25348,2320000000.0
25349,2320000000.0
25350,2320000000.0
25351,2320000000.0
25352,2320000000.0
25353,2320000000.0
25354,2320000000.0
25355,2320000000.0
25356,2320000000.0
25357,2320000000.0
25358,2320000000.0
25359,2320000000.0
25360,2320000000.0
25361,2320000000.0
25362,2320000000.0
25363,2320000000.0
25364,2320000000.0
25365,2320000000.0
25366,2320000000.0
25367,2320000000.0
25368,2320000000.0
25369,2320000000.0
25370,2320000000.0
25371,2320000000.0
25372,2320000000.0
25373,2320000000.0
25374,2320000000.0
25375,2320000000.0
25376,2320000000.0
25377,2320000000.0
25378,2320000000.0
25379,2320000000.0
25380,2320000000.0
25381,2320000000.0
25382,2320000000.0
25383,2320000000.0
25384,2320000000.0
25385,2320000000.0
25386,2320000000.0
25387,2320000000.0
25388,2320000000.0
25389,2320000000.0
25390,2320000000.0
25391,2320000000.0
25392,2320000000.0
25393,2320000000.0
25394,2320000000.0
25395,2320000000.0
25396,2320000000.0
25397,2320000000.0
25398,2320000000.0
25399,2320000000.0
25400,2320000000.0
25401,2320000000.0
25402,2320000000.0
25403,2320000000.0
25404,2340000000.0
25405,2340000000.0
25406,2340000000.0
25407,2340000000.0
25408,2340000000.0
25409,2340000000.0
25410,2340000000.0
25411,2340000000.0
25412,2340000000.0
25413,2340000000.0
25414,2340000000.0
25415,2340000000.0
25416,2340000000.0
25417,2340000000.0
25418,2340000000.0
25419,2340000000.0
25420,2340000000.0
25421,2340000000.0
25422,2340000000.0
25423,2340000000.0
25424,2340000000.0
25425,2340000000.0
25426,2340000000.0
25427,2340000000.0
25428,2340000000.0
25429,2340000000.0
25430,2340000000.0
25431,2340000000.0
25432,2340000000.0
25433,2340000000.0
25434,2340000000.0
25435,2340000000.0
25436,2340000000.0
25437,2340000000.0
25438,2340000000.0
25439,2340000000.0
25440,2340000000.0
25441,2340000000.0
25442,2340000000.0
25443,2340000000.0
25444,2340000000.0
25445,2340000000.0
25446,2340000000.0
25447,2340000000.0
25448,2340000000.0
25449,2340000000.0
25450,2340000000.0
25451,2340000000.0
25452,2340000000.0
25453,2340000000.0
25454,2340000000.0
25455,2340000000.0
25456,2340000000.0
25457,2340000000.0
25458,2340000000.0
25459,2350000000.0
25460,2350000000.0
25461,2350000000.0
25462,2350000000.0
25463,2350000000.0
25464,2350000000.0
25465,2350000000.0
25466,2350000000.0
25467,2350000000.0
25468,2350000000.0
25469,2350000000.0
25470,2350000000.0
25471,2350000000.0
25472,2350000000.0
25473,2350000000.0
25474,2350000000.0
25475,2350000000.0
25476,2350000000.0
25477,2350000000.0
25478,2350000000.0
25479,2350000000.0
25480,2350000000.0
25481,2350000000.0
25482,2350000000.0
25483,2350000000.0
25484,2350000000.0
25485,2350000000.0
25486,2350000000.0
25487,2350000000.0
25488,2350000000.0
25489,2350000000.0
25490,2350000000.0
25491,2350000000.0
25492,2350000000.0
25493,2350000000.0
25494,2350000000.0
25495,2350000000.0
25496,2350000000.0
25497,2350000000.0
25498,2350000000.0
25499,2350000000.0
25500,2350000000.0
25501,2350000000.0
25502,2350000000.0
25503,2350000000.0
25504,2350000000.0
25505,2350000000.0
25506,2350000000.0
25507,2350000000.0
25508,2350000000.0
25509,2380000000.0
25510,2380000000.0
25511,2380000000.0
25512,2380000000.0
25513,2380000000.0
25514,2380000000.0
25515,2380000000.0
25516,2380000000.0
25517,2380000000.0
25518,2380000000.0
25519,2380000000.0
25520,2380000000.0
25521,2380000000.0
25522,2380000000.0
25523,2380000000.0
25524,2380000000.0
25525,2380000000.0
25526,2380000000.0
25527,2380000000.0
25528,2380000000.0
25529,2380000000.0
25530,2380000000.0
25531,2380000000.0
25532,2380000000.0
25533,2380000000.0
25534,2380000000.0
25535,2380000000.0
25536,2380000000.0
25537,2380000000.0
25538,2380000000.0
25539,2380000000.0
25540,2380000000.0
25541,2380000000.0
25542,2380000000.0
25543,2380000000.0
25544,2380000000.0
25545,2380000000.0
25546,2380000000.0
25547,2380000000.0
25548,2380000000.0
25549,2380000000.0
25550,2380000000.0
25551,2380000000.0
25552,2380000000.0
25553,2380000000.0
25554,2380000000.0
25555,2380000000.0
25556,2380000000.0
25557,2380000000.0
25558,2380000000.0
25559,2380000000.0
25560,2380000000.0
25561,2380000000.0
25562,2380000000.0
25563,2380000000.0
25564,2380000000.0
25565,2380000000.0
25566,2380000000.0
25567,2380000000.0
25568,2390000000.0
25569,2390000000.0
25570,2390000000.0
25571,2390000000.0
25572,2390000000.0
25573,2390000000.0
25574,2390000000.0
25575,2390000000.0
25576,2390000000.0
25577,2390000000.0
25578,2390000000.0
25579,2390000000.0
25580,2390000000.0
25581,2390000000.0
25582,2390000000.0
25583,2390000000.0
25584,2390000000.0
25585,2390000000.0
25586,2390000000.0
25587,2390000000.0
25588,2390000000.0
25589,2390000000.0
25590,2390000000.0
25591,2390000000.0
25592,2390000000.0
25593,2390000000.0
25594,2390000000.0
25595,2390000000.0
25596,2390000000.0
25597,2390000000.0
25598,2390000000.0
25599,2390000000.0
25600,2390000000.0
25601,2390000000.0
25602,2390000000.0
25603,2390000000.0
25604,2390000000.0
25605,2390000000.0
25606,2390000000.0
25607,2390000000.0
25608,2390000000.0
25609,2390000000.0
25610,2390000000.0
25611,2390000000.0
25612,2390000000.0
25613,2390000000.0
25614,2390000000.0
25615,2390000000.0
25616,2390000000.0
25617,2390000000.0
25618,2390000000.0
25619,2390000000.0
25620,2390000000.0
25621,2390000000.0
25622,2390000000.0
25623,2390000000.0
25624,2390000000.0
25625,2390000000.0
25626,2390000000.0
25627,2400000000.0
25628,2400000000.0
25629,2400000000.0
25630,2400000000.0
25631,2400000000.0
25632,2400000000.0
25633,2400000000.0
25634,2400000000.0
25635,2400000000.0
25636,2400000000.0
25637,2400000000.0
25638,2400000000.0
25639,2400000000.0
25640,2400000000.0
25641,2400000000.0
25642,2400000000.0
25643,2400000000.0
25644,2400000000.0
25645,2400000000.0
25646,2400000000.0
25647,2400000000.0
25648,2400000000.0
25649,2400000000.0
25650,2400000000.0
25651,2400000000.0
25652,2400000000.0
25653,2400000000.0
25654,2400000000.0
25655,2400000000.0
25656,2400000000.0
25657,2450000000.0
25658,2450000000.0
25659,2450000000.0
25660,2450000000.0
25661,2450000000.0
25662,2450000000.0
25663,2450000000.0
25664,2450000000.0
25665,2450000000.0
25666,2450000000.0
25667,2450000000.0
25668,2450000000.0
25669,2450000000.0
25670,2450000000.0
25671,2450000000.0
25672,2450000000.0
25673,2450000000.0
25674,2450000000.0
25675,2450000000.0
25676,2450000000.0
25677,2450000000.0
25678,2450000000.0
25679,2450000000.0
25680,2450000000.0
25681,2450000000.0
25682,2450000000.0
25683,2450000000.0
25684,2450000000.0
25685,2450000000.0
25686,2450000000.0
25687,2450000000.0
25688,2450000000.0
25689,2450000000.0
25690,2450000000.0
25691,2450000000.0
25692,2450000000.0
25693,2450000000.0
25694,2450000000.0
25695,2450000000.0
25696,2450000000.0
25697,2450000000.0
25698,2450000000.0
25699,2450000000.0
25700,2450000000.0
25701,2450000000.0
25702,2450000000.0
25703,2450000000.0
25704,2450000000.0
25705,2450000000.0
25706,2450000000.0
25707,2450000000.0
25708,2450000000.0
25709,2450000000.0
25710,2450000000.0
25711,2450000000.0
25712,2450000000.0
25713,2450000000.0
25714,2490000000.0
25715,2490000000.0
25716,2490000000.0
25717,2490000000.0
25718,2490000000.0
25719,2490000000.0
25720,2490000000.0
25721,2490000000.0
25722,2490000000.0
25723,2490000000.0
25724,2490000000.0
25725,2490000000.0
25726,2490000000.0
25727,2490000000.0
25728,2490000000.0
25729,2490000000.0
25730,2490000000.0
25731,2490000000.0
25732,2490000000.0
25733,2490000000.0
25734,2490000000.0
25735,2490000000.0
25736,2490000000.0
25737,2490000000.0
25738,2490000000.0
25739,2490000000.0
25740,2490000000.0
25741,2490000000.0
25742,2490000000.0
25743,2490000000.0
25744,2490000000.0
25745,2490000000.0
25746,2490000000.0
25747,2490000000.0
25748,2490000000.0
25749,2490000000.0
25750,2490000000.0
25751,2490000000.0
25752,2490000000.0
25753,2490000000.0
25754,2490000000.0
25755,2490000000.0
25756,2490000000.0
25757,2490000000.0
25758,2490000000.0
25759,2490000000.0
25760,2490000000.0
25761,2490000000.0
25762,2490000000.0
25763,2490000000.0
25764,2490000000.0
25765,2490000000.0
25766,2490000000.0
25767,2490000000.0
25768,2490000000.0
25769,2490000000.0
25770,2490000000.0
25771,2490000000.0
25772,2490000000.0
25773,2500000000.0
25774,2500000000.0
25775,2500000000.0
25776,2500000000.0
25777,2500000000.0
25778,2500000000.0
25779,2500000000.0
25780,2500000000.0
25781,2500000000.0
25782,2500000000.0
25783,2500000000.0
25784,2500000000.0
25785,2500000000.0
25786,2500000000.0
25787,2500000000.0
25788,2500000000.0
25789,2500000000.0
25790,2500000000.0
25791,2500000000.0
25792,2500000000.0
25793,2500000000.0
25794,2500000000.0
25795,2500000000.0
25796,2500000000.0
25797,2500000000.0
25798,2520000000.0
25799,2520000000.0
25800,2520000000.0
25801,2520000000.0
25802,2520000000.0
25803,2520000000.0
25804,2520000000.0
25805,2520000000.0
25806,2520000000.0
25807,2520000000.0
25808,2520000000.0
25809,2520000000.0
25810,2520000000.0
25811,2520000000.0
25812,2520000000.0
25813,2520000000.0
25814,2520000000.0
25815,2520000000.0
25816,2520000000.0
25817,2520000000.0
25818,2520000000.0
25819,2520000000.0
25820,2520000000.0
25821,2520000000.0
25822,2520000000.0
25823,2520000000.0
25824,2520000000.0
25825,2520000000.0
25826,2520000000.0
25827,2520000000.0
25828,2520000000.0
25829,2520000000.0
25830,2520000000.0
25831,2520000000.0
25832,2520000000.0
25833,2520000000.0
25834,2520000000.0
25835,2520000000.0
25836,2520000000.0
25837,2520000000.0
25838,2520000000.0
25839,2520000000.0
25840,2520000000.0
25841,2520000000.0
25842,2520000000.0
25843,2520000000.0
25844,2520000000.0
25845,2520000000.0
25846,2540000000.0
25847,2540000000.0
25848,2540000000.0
25849,2540000000.0
25850,2540000000.0
25851,2540000000.0
25852,2540000000.0
25853,2540000000.0
25854,2540000000.0
25855,2540000000.0
25856,2540000000.0
25857,2540000000.0
25858,2540000000.0
25859,2540000000.0
25860,2540000000.0
25861,2540000000.0
25862,2540000000.0
25863,2540000000.0
25864,2540000000.0
25865,2540000000.0
25866,2540000000.0
25867,2540000000.0
25868,2540000000.0
25869,2540000000.0
25870,2540000000.0
25871,2540000000.0
25872,2540000000.0
25873,2540000000.0
25874,2540000000.0
25875,2540000000.0
25876,2540000000.0
25877,2540000000.0
25878,2540000000.0
25879,2540000000.0
25880,2540000000.0
25881,2540000000.0
25882,2540000000.0
25883,2540000000.0
25884,2540000000.0
25885,2540000000.0
25886,2540000000.0
25887,2540000000.0
25888,2540000000.0
25889,2540000000.0
25890,2540000000.0
25891,2540000000.0
25892,2540000000.0
25893,2540000000.0
25894,2540000000.0
25895,2540000000.0
25896,2540000000.0
25897,2540000000.0
25898,2540000000.0
25899,2540000000.0
25900,2540000000.0
25901,2540000000.0
25902,2540000000.0
25903,2540000000.0
25904,2540000000.0
25905,2550000000.0
25906,2550000000.0
25907,2550000000.0
25908,2550000000.0
25909,2550000000.0
25910,2550000000.0
25911,2550000000.0
25912,2550000000.0
25913,2550000000.0
25914,2550000000.0
25915,2550000000.0
25916,2550000000.0
25917,2550000000.0
25918,2550000000.0
25919,2550000000.0
25920,2550000000.0
25921,2550000000.0
25922,2550000000.0
25923,2550000000.0
25924,2550000000.0
25925,2550000000.0
25926,2550000000.0
25927,2550000000.0
25928,2550000000.0
25929,2550000000.0
25930,2550000000.0
25931,2550000000.0
25932,2550000000.0
25933,2550000000.0
25934,2550000000.0
25935,2550000000.0
25936,2550000000.0
25937,2550000000.0
25938,2550000000.0
25939,2550000000.0
25940,2550000000.0
25941,2550000000.0
25942,2550000000.0
25943,2550000000.0
25944,2550000000.0
25945,2550000000.0
25946,2550000000.0
25947,2550000000.0
25948,2550000000.0
25949,2550000000.0
25950,2550000000.0
25951,2600000000.0
25952,2600000000.0
25953,2600000000.0
25954,2600000000.0
25955,2600000000.0
25956,2600000000.0
25957,2600000000.0
25958,2600000000.0
25959,2600000000.0
25960,2600000000.0
25961,2600000000.0
25962,2600000000.0
25963,2600000000.0
25964,2600000000.0
25965,2600000000.0
25966,2600000000.0
25967,2600000000.0
25968,2600000000.0
25969,2600000000.0
25970,2600000000.0
25971,2600000000.0
25972,2600000000.0
25973,2600000000.0
25974,2600000000.0
25975,2600000000.0
25976,2600000000.0
25977,2600000000.0
25978,2600000000.0
25979,2600000000.0
25980,2600000000.0
25981,2600000000.0
25982,2600000000.0
25983,2600000000.0
25984,2600000000.0
25985,2640000000.0
25986,2640000000.0
25987,2640000000.0
25988,2640000000.0
25989,2640000000.0
25990,2640000000.0
25991,2640000000.0
25992,2640000000.0
25993,2640000000.0
25994,2640000000.0
25995,2640000000.0
25996,2640000000.0
25997,2640000000.0
25998,2640000000.0
25999,2640000000.0
26000,2640000000.0
26001,2640000000.0
26002,2640000000.0
26003,2640000000.0
26004,2640000000.0
26005,2640000000.0
26006,2640000000.0
26007,2640000000.0
26008,2640000000.0
26009,2640000000.0
26010,2640000000.0
26011,2640000000.0
26012,2640000000.0
26013,2640000000.0
26014,2640000000.0
26015,2640000000.0
26016,2640000000.0
26017,2640000000.0
26018,2640000000.0
26019,2640000000.0
26020,2640000000.0
26021,2640000000.0
26022,2640000000.0
26023,2640000000.0
26024,2640000000.0
26025,2640000000.0
26026,2640000000.0
26027,2640000000.0
26028,2640000000.0
26029,2640000000.0
26030,2640000000.0
26031,2640000000.0
26032,2640000000.0
26033,2640000000.0
26034,2640000000.0
26035,2640000000.0
26036,2640000000.0
26037,2640000000.0
26038,2640000000.0
26039,2640000000.0
26040,2650000000.0
26041,2650000000.0
26042,2650000000.0
26043,2650000000.0
26044,2650000000.0
26045,2650000000.0
26046,2650000000.0
26047,2650000000.0
26048,2650000000.0
26049,2650000000.0
26050,2650000000.0
26051,2650000000.0
26052,2650000000.0
26053,2650000000.0
26054,2650000000.0
26055,2650000000.0
26056,2650000000.0
26057,2650000000.0
26058,2650000000.0
26059,2650000000.0
26060,2650000000.0
26061,2650000000.0
26062,2650000000.0
26063,2650000000.0
26064,2650000000.0
26065,2650000000.0
26066,2650000000.0
26067,2650000000.0
26068,2650000000.0
26069,2650000000.0
26070,2650000000.0
26071,2650000000.0
26072,2650000000.0
26073,2650000000.0
26074,2650000000.0
26075,2650000000.0
26076,2650000000.0
26077,2650000000.0
26078,2650000000.0
26079,2650000000.0
26080,2650000000.0
26081,2650000000.0
26082,2650000000.0
26083,2650000000.0
26084,2650000000.0
26085,2650000000.0
26086,2650000000.0
26087,2650000000.0
26088,2650000000.0
26089,2650000000.0
26090,2650000000.0
26091,2650000000.0
26092,2650000000.0
26093,2650000000.0
26094,2650000000.0
26095,2650000000.0
26096,2690000000.0
26097,2690000000.0
26098,2690000000.0
26099,2690000000.0
26100,2690000000.0
26101,2690000000.0
26102,2690000000.0
26103,2690000000.0
26104,2690000000.0
26105,2690000000.0
26106,2690000000.0
26107,2690000000.0
26108,2690000000.0
26109,2690000000.0
26110,2690000000.0
26111,2690000000.0
26112,2690000000.0
26113,2690000000.0
26114,2690000000.0
26115,2690000000.0
26116,2690000000.0
26117,2690000000.0
26118,2690000000.0
26119,2690000000.0
26120,2690000000.0
26121,2690000000.0
26122,2690000000.0
26123,2690000000.0
26124,2690000000.0
26125,2690000000.0
26126,2690000000.0
26127,2690000000.0
26128,2690000000.0
26129,2690000000.0
26130,2690000000.0
26131,2690000000.0
26132,2690000000.0
26133,2690000000.0
26134,2690000000.0
26135,2690000000.0
26136,2690000000.0
26137,2690000000.0
26138,2690000000.0
26139,2690000000.0
26140,2690000000.0
26141,2690000000.0
26142,2690000000.0
26143,2690000000.0
26144,2690000000.0
26145,2690000000.0
26146,2690000000.0
26147,2690000000.0
26148,2690000000.0
26149,2690000000.0
26150,2690000000.0
26151,2690000000.0
26152,2690000000.0
26153,2690000000.0
26154,2690000000.0
26155,2700000000.0
26156,2700000000.0
26157,2700000000.0
26158,2700000000.0
26159,2700000000.0
26160,2700000000.0
26161,2700000000.0
26162,2700000000.0
26163,2700000000.0
26164,2700000000.0
26165,2700000000.0
26166,2700000000.0
